Id  country  name  lat  lng
1584  PL  Debnica Kaszubska  54.37831  17.16116
1585  PL  Debno  52.73901  14.698
1586  PL  Debowa laka  53.25541  19.09595
1587  PL  Dalikow  51.88476  19.11904
1588  PL  Gorzow slaski  51.02871  18.42304
1589  PL  Dzierzgon  53.92196  19.34705
1590  PL  Dziemiany  54.00636  17.76755
1591  PL  Domaszowice  51.0429  17.88875
1592  PL  Dominowo  52.29158  17.35754
1593  PL  Dopiewo  52.35726  16.67562
1594  PL  Doruchow  51.41719  18.07697
1595  PL  Drawno  53.21986  15.75946
1596  PL  Drawsko  52.85421  16.03125
1597  PL  Drawsko Pomorskie  53.53056  15.80967
1598  PL  Drezdenko  52.83831  15.83079
1599  PL  Dziergowice  50.24248  18.28606
1600  PL  Drobin  52.73775  19.98928
1601  PL  Druzbice  51.46369  19.39404
1602  PL  Drzycim  53.5052  18.3094
1603  PL  Duszniki  52.44691  16.40602
1604  PL  Duszniki-Zdroj  50.40327  16.39091
1605  PL  Dygowo  54.13031  15.71993
1606  PL  Dziadowa Kloda  51.23543  17.70919
1607  PL  Dzialoszyn  51.11699  18.86524
1608  PL  Dziegielow  49.72259  18.70491
1609  PL  Drogomysl  49.86964  18.75727
1610  PL  lanieta  52.36203  19.28032
1611  PL  Lasek  49.50883  19.98078
1612  PL  lasin  53.51794  19.08832
1613  PL  Lniano  53.52801  18.21267
1614  PL  lobez  53.63918  15.62129
1615  PL  lobodno  50.93079  18.9909
1616  PL  lobzenica  53.26244  17.25574
1617  PL  Lipnica Mala  49.51507  19.63497
1618  PL  Dabrowice  52.31142  19.08437
1619  PL  Krzymow  52.1896  18.4311
1620  PL  Krzeszyce  52.58329  15.00707
1621  PL  Liszki  50.03884  19.76835
1622  PL  Kluczbork  50.97281  18.21816
1623  PL  Kluki  51.34187  19.23938
1624  PL  Knurow  50.21971  18.65067
1625  PL  Kobiernice  49.85497  19.21646
1626  PL  Kobierzyce  50.97054  16.93508
1627  PL  Kobior  50.06089  18.93468
1628  PL  Kobyla Gora  51.37923  17.83811
1629  PL  Kobylanka  53.34492  14.87143
1630  PL  Kobylin  51.71645  17.22682
1631  PL  Klucze  50.33565  19.56236
1632  PL  Kobylnica  52.44597  17.07644
1633  PL  Liskow  51.83313  18.39789
1634  PL  Lisewo  53.2958  18.68714
1635  PL  Libiaz  50.10396  19.31568
1636  PL  Lichen Stary  52.31226  18.35515
1637  PL  Lidzbark  53.26283  19.82663
1638  PL  Ligota  49.89856  18.9509
1639  PL  Linia  54.45143  17.93454
1640  PL  Liniewo  54.07661  18.22675
1641  PL  Lipce Reymontowskie  51.89863  19.94173
1642  PL  Lipiany  53.00336  14.96919
1643  PL  Lisewo Malborskie  54.09665  18.82928
1644  PL  Lipie  51.01257  18.79658
1645  PL  Lipka  53.49601  17.25085
1646  PL  Lewin Klodzki  50.40559  16.29101
1647  PL  Lipnica  53.99623  17.40702
1648  PL  Lipnica Wielka  49.47404  19.63883
1649  PL  Lipno  51.91722  16.56708
1650  PL  Lipno  52.84436  19.17852
1651  PL  Lipowa  49.67574  19.09398
1652  PL  Lipusz  54.09806  17.78455
1653  PL  Lipinki luzyckie  51.63954  14.99874
1654  PL  Libertow  49.97242  19.89461
1655  PL  Kobylnica  54.43975  16.99782
1656  PL  Koczala  53.90449  17.06529
1657  PL  Kazimierz Biskupi  52.311  18.16581
1658  PL  Kazmierz  52.51309  16.58403
1659  PL  Kcynia  52.99192  17.4883
1660  PL  Kedzierzyn-Kozle  50.34984  18.22606
1661  PL  Kepice  54.24111  16.88968
1662  PL  Kepno  51.2784  17.98908
1663  PL  Kesowo  53.55872  17.7158
1664  PL  Kety  49.88214  19.22333
1665  PL  Kaweczyn  51.90923  18.53102
1666  PL  Konczyce Wielkie  49.8351  18.64474
1667  PL  Kietrz  50.08042  18.00432
1668  PL  Kikol  52.90994  19.12016
1669  PL  Kisielice  53.60855  19.2635
1670  PL  Kiszkowo  52.58871  17.2663
1671  PL  Klecko  52.63181  17.43075
1672  PL  Klecza Dolna  49.88291  19.53764
1673  PL  Kleczew  52.37057  18.17714
1674  PL  Klenica  51.99217  15.78392
1675  PL  Kielczow  51.13999  17.17798
1676  PL  Kochanowice  50.70548  18.74911
1677  PL  Katy Wroclawskie  51.03098  16.76767
1678  PL  Kaszow  50.03884  19.71934
1679  PL  Kolbaskowo  53.33641  14.43835
1680  PL  Kolbudy  54.26989  18.46639
1681  PL  Kolczyglowy  54.23895  17.23154
1682  PL  Koleczkowo  54.48629  18.34373
1683  PL  Kolo  52.20024  18.63865
1684  PL  Kolobrzeg  54.17565  15.58342
1685  PL  Kolonowskie  50.65338  18.38493
1686  PL  Kolsko  51.96146  15.95987
1687  PL  Katowice  50.25841  19.02754
1688  PL  Koluszki  51.73872  19.81994
1689  PL  Komprachcice  50.63678  17.82635
1690  PL  Konary  51.6569  17.04185
1691  PL  Konczyce Male  49.85824  18.62964
1692  PL  Klonowa  51.41928  18.41815
1693  PL  Klomnice  50.92165  19.35679
1694  PL  Klodzko  50.43488  16.66145
1695  PL  Klodawa  52.78595  15.21452
1696  PL  Kartuzy  54.33424  18.19735
1697  PL  Komorniki  52.3387  16.81063
1698  PL  Lgota Wielka  51.14904  19.32735
1699  PL  lodygowice  49.72992  19.13939
1700  PL  lodz  51.77058  19.47395
1701  PL  lagiewniki  50.79088  16.84457
1702  PL  Ladek-Zdroj  50.34371  16.87946
1703  PL  Krzywaczka  49.89353  19.83221
1704  PL  Krzywin  51.96296  16.81985
1705  PL  Krzyz Wielkopolski  52.88097  16.01116
1706  PL  Krzyzanow  52.18409  19.45619
1707  PL  Krzyzanowice  49.98247  18.26846
1708  PL  Krzyzowa  49.59235  19.34469
1709  PL  lagow  51.15835  15.04372
1710  PL  Krzyzowice  49.98528  18.67281
1711  PL  Ksiazenice  50.15524  18.59925
1712  PL  Ksiazki  53.3298  19.07029
1713  PL  Ksiaz Wielkopolski  52.06167  17.23952
1714  PL  Kudowa-Zdroj  50.44297  16.24397
1715  PL  Kukow  49.73252  19.48485
1716  PL  Leszno  51.84034  16.57494
1717  PL  Kunice  51.22231  16.24809
1718  PL  Kup  50.80659  17.88351
1719  PL  Ksawerow  51.68288  19.4028
1720  PL  Kurzetnik  53.39858  19.57858
1721  PL  lagow  52.33429  15.29769
1722  PL  Lesna  51.02431  15.26413
1723  PL  lask  51.59056  19.13278
1724  PL  laziska  49.9357  18.44707
1725  PL  laziska Gorne  50.14952  18.84215
1726  PL  lazy  50.42769  19.39465
1727  PL  leba  54.76099  17.55547
1728  PL  Lebork  54.53921  17.75012
1729  PL  leczyca  52.05959  19.19972
1730  PL  Ledziny  50.14264  19.13149
1731  PL  Lesnica  50.43083  18.18684
1732  PL  Legnica  51.21006  16.1619
1733  PL  legowo  54.22641  18.64277
1734  PL  leka Opatowska  51.21231  18.1071
1735  PL  lekawica  49.72209  19.26496
1736  PL  leki Szlacheckie  51.18774  19.79796
1737  PL  leknica  51.54148  14.73584
1738  PL  Lelow  50.68335  19.62562
1739  PL  Lencze  49.89895  19.73539
1740  PL  Lesna  49.67041  19.12763
1741  PL  Legnickie Pole  51.14419  16.24208
1742  PL  Kuslin  52.36386  16.31538
1743  PL  Kutno  52.23064  19.36409
1744  PL  Kuznia Raciborska  50.20058  18.31146
1745  PL  Lubiszyn  52.78075  14.94793
1746  PL  Lublewo Gdanskie  54.28457  18.50389
1747  PL  Lubliniec  50.66897  18.6844
1748  PL  lubniany  50.78597  18.0011
1749  PL  lubnice  51.16406  18.29069
1750  PL  Lubniewice  52.51638  15.25005
1751  PL  Lubomia  50.03972  18.3082
1752  PL  Lubomierz  51.01278  15.50969
1753  PL  Lubin  51.40089  16.20149
1754  PL  Lubon  52.34705  16.89267
1755  PL  lubowo  52.51168  17.45333
1756  PL  lubowo  53.58634  16.39177
1757  PL  Lubraniec  52.54178  18.83254
1758  PL  Lubrza  50.33631  17.62636
1759  PL  Lubrza  52.30418  15.44317
1760  PL  Lubsko  51.78467  14.97196
1761  PL  lowicz  52.10714  19.94525
1762  PL  losiow  50.79096  17.56594
1763  PL  Lubowidz  53.11865  19.84594
1764  PL  Lubiewo  53.46542  18.02994
1765  PL  Lubien Kujawski  52.40574  19.1644
1766  PL  Lubien  49.71921  19.97847
1767  PL  Kwaczala  50.06408  19.49215
1768  PL  Kwidzyn  53.72495  18.93114
1769  PL  Kwilcz  52.55506  16.08562
1770  PL  labiszyn  52.9521  17.91971
1771  PL  Lachowice  49.71555  19.47455
1772  PL  lack  52.46621  19.61137
1773  PL  laczany  49.98407  19.57867
1774  PL  Ladek  52.20929  17.92994
1775  PL  Kunice zarskie  51.59944  15.16495
1776  PL  Krzyszkowice  49.88346  19.92285
1777  PL  Lewin Brzeski  50.7487  17.61688
1778  PL  leczyce  54.59405  17.85931
1779  PL  Luban  51.12014  15.28768
1780  PL  Lubanie  52.74689  18.9194
1781  PL  Lubasz  52.85213  16.52344
1782  PL  Lubawa  53.50428  19.74966
1783  PL  Lubawka  50.70456  16.00026
1784  PL  lubianka  53.13864  18.48115
1785  PL  Lubichowo  53.85136  18.39901
1786  PL  Kamieniec Zabkowicki  50.52541  16.87921
1787  PL  Strachocina  49.60815  22.08836
1788  PL  Stopnica  50.44018  20.9378
1789  PL  Stoczek lukowski  51.96135  21.97137
1790  PL  Zlotoryja  51.12637  15.91979
1791  PL  Zlotow  53.36346  17.04082
1792  PL  Zloty Stok  50.44472  16.87586
1793  PL  zmigrod  51.46672  16.90564
1794  PL  znin  52.84958  17.71992
1795  PL  zorawina  50.9808  17.03671
1796  PL  zory  50.04523  18.70062
1797  PL  Zubrzyca Dolna  49.52688  19.67342
1798  PL  Zlotniki Kujawskie  52.89943  18.14564
1799  PL  Zubrzyca Gorna  49.56174  19.64973
1800  PL  zuromin  53.06611  19.90894
1801  PL  Zwierzyn  52.83212  15.56763
1802  PL  zychlin  52.24404  19.62613
1803  PL  zywiec  49.68529  19.19243
1804  PL  Abramow  51.45647  22.31521
1805  PL  Adamow  51.74335  22.26414
1806  PL  Adamowka  50.25857  22.69595
1807  PL  Albigowa  50.01425  22.22414
1808  PL  zukowo  54.3422  18.36476
1809  PL  Aleksandrow  50.4663  22.89225
1810  PL  Zawidow  51.02546  15.06213
1811  PL  Baniocha  52.01653  21.13984
1812  PL  Wolczyn  51.01845  18.04994
1813  PL  Wolin  53.84214  14.61465
1814  PL  Zarzecze  50.36715  19.69591
1815  PL  Wolow  51.33656  16.64429
1816  PL  Wolsztyn  52.11552  16.11712
1817  PL  Wozniki  49.93774  19.49078
1818  PL  Wozniki  50.58934  19.05991
1819  PL  Wreczyca Wielka  50.84589  18.92086
1820  PL  Zator  49.99604  19.43799
1821  PL  Wroblew  51.61215  18.61487
1822  PL  Wronki  52.71051  16.38044
1823  PL  Wrzasowice  49.95862  19.94654
1824  PL  Wrzesnia  52.32512  17.56519
1825  PL  Wschowa  51.80705  16.31663
1826  PL  Wymiarki  51.51109  15.08208
1827  PL  Wyry  50.13296  18.90052
1828  PL  Wyrzysk  53.153  17.26802
1829  PL  Wolowice  49.98876  19.7263
1830  PL  Wroclaw  51.1  17.03333
1831  PL  Wolbrom  50.37957  19.75831
1832  PL  Annopol  50.88551  21.85678
1833  PL  Babica  49.93476  21.87035
1834  PL  Zebrzydowice  49.87793  18.61127
1835  PL  Zebrzydowice  50.1  18.5
1836  PL  zelazkow  51.85418  18.1743
1837  PL  zelistrzewo  54.6777  18.41738
1838  PL  Zelow  51.46452  19.21972
1839  PL  Zembrzyce  49.77517  19.6012
1840  PL  zerkow  52.06877  17.56349
1841  PL  zernica  50.2477  18.61547
1842  PL  Zawadzkie  50.60503  18.48467
1843  PL  zerniki Wroclawskie  51.03308  17.05662
1844  PL  Zgorzelec  51.14942  15.00835
1845  PL  Ziebice  50.60122  17.04065
1846  PL  Zielona Gora  51.93548  15.50643
1847  PL  Zielonki  50.12091  19.92156
1848  PL  Zebrzydowice  49.89032  19.67291
1849  PL  Czernice Borowe  53.03197  20.71944
1850  PL  Sopot  54.4418  18.56003
1851  PL  Somonino  54.27555  18.19885
1852  PL  Zgierz  51.85561  19.40623
1853  PL  Augustow  53.84321  22.97979
1854  PL  Zebowice  50.7629  18.34434
1855  PL  Zduny  51.6458  17.37694
1856  PL  Baboszewo  52.6807  20.25527
1857  PL  Backowice  50.79194  21.23211
1858  PL  Baligrod  49.3309  22.28566
1859  PL  Baltow  51.01845  21.54385
1860  PL  Zlotniki  52.49407  16.84496
1861  PL  Zloczew  51.41719  18.60363
1862  PL  Zlocieniec  53.53286  16.01132
1863  PL  Zlawies Wielka  53.09562  18.32897
1864  PL  Zdzieszowice  50.42482  18.12349
1865  PL  Zawidz  52.82745  19.87367
1866  PL  Zawoja  49.64396  19.54227
1867  PL  Zbaszyn  52.2509  15.9252
1868  PL  Zbaszynek  52.24315  15.81654
1869  PL  Zblewo  53.93366  18.32262
1870  PL  Zbojno  53.00848  19.1575
1871  PL  Zbroslawice  50.41612  18.75443
1872  PL  Zbytkow  49.92288  18.72697
1873  PL  Zdunska Wola  51.59915  18.93974
1874  PL  Zawiercie  50.48766  19.41679
1875  PL  Orzech  50.42744  18.92275
1876  PL  Wolborz  51.50196  19.83049
1877  PL  Wola Krzysztoporska  51.34418  19.5809
1878  PL  Brzeznica  50.10065  21.48025
1879  PL  Brzostek  49.87954  21.41102
1880  PL  Brzoza Krolewska  50.23908  22.32559
1881  PL  Brzoza Stadnicka  50.19965  22.28233
1882  PL  Brzozow  49.69501  22.01926
1883  PL  Bransk  52.7444  22.83774
1884  PL  Brzyska  49.82226  21.39004
1885  PL  Bukowsko  49.48039  22.06329
1886  PL  Brzeznica  49.95763  20.49139
1887  PL  Bulkowo  52.54087  20.11889
1888  PL  Bychawa  51.01608  22.53296
1889  PL  Bystra  49.66235  21.08628
1890  PL  Ceglow  52.14782  21.73739
1891  PL  Celestynow  52.06093  21.39107
1892  PL  Ceranow  52.63082  22.22826
1893  PL  Checiny  50.80021  20.46229
1894  PL  Chelm  51.14312  23.4716
1895  PL  Chelmiec  49.63051  20.66425
1896  PL  Busko-Zdroj  50.47078  20.71884
1897  PL  Chlewiska  51.24376  20.76871
1898  PL  Brzeziny  50.77273  20.57319
1899  PL  Brzaczowice  49.87478  20.03709
1900  PL  Czarna Bialostocka  53.30509  23.28146
1901  PL  Czarna Gora  49.37662  20.13047
1902  PL  Czarnia  53.35614  21.1952
1903  PL  Czarnochowice  50.00471  20.0679
1904  PL  Czarnocin  50.3408  20.5162
1905  PL  Czaszyn  49.44854  22.2165
1906  PL  Czchow  49.83726  20.68056
1907  PL  Czemierniki  51.67298  22.63887
1908  PL  Brzesko  49.96911  20.60606
1909  PL  Czeremcha  52.51667  23.35
1910  PL  Choroszcz  53.14332  22.98889
1911  PL  Chorkowka  49.64668  21.67156
1912  PL  Chodel  51.11177  22.13269
1913  PL  Chmielnik  50.6144  20.75206
1914  PL  Brochow  52.3195  20.26257
1915  PL  Brody  51.02466  21.22147
1916  PL  Brok  52.69948  21.85704
1917  PL  Brwinow  52.14269  20.71697
1918  PL  Czermin  50.33911  21.33356
1919  PL  Wola Radziszowska  49.90558  19.78827
1920  PL  Chmielnik  49.97386  22.14535
1921  PL  Sopotnia Wielka  49.56853  19.28289
1922  PL  Zaniemysl  52.15561  17.16228
1923  PL  Zapolice  51.54319  18.88335
1924  PL  zarki  50.08259  19.35199
1925  PL  zarki  50.62518  19.36357
1926  PL  zarow  50.94116  16.49466
1927  PL  zary  51.64205  15.13727
1928  PL  Zarzecze  49.71932  19.17526
1929  PL  Zabierzow  50.11425  19.79788
1930  PL  Zamarski  49.78254  18.66972
1931  PL  Wysoka  53.18091  17.08353
1932  PL  Wysoka  49.90713  19.60356
1933  PL  Wloszczowa  50.85256  19.96593
1934  PL  Wodzierady  51.71826  19.15123
1935  PL  Wodzislaw slaski  50.00377  18.47205
1936  PL  Wojcieszow  50.95194  15.92185
1937  PL  Wojkowice  50.36509  19.03652
1938  PL  Wola  50.01745  19.12333
1939  PL  Wola Filipowska  50.13433  19.58013
1940  PL  Wysoka  50.42989  19.35368
1941  PL  Bukowina Tatrzanska  49.34302  20.10807
1942  PL  Zalewo  53.84534  19.60519
1943  PL  Zakrzow  49.82558  19.64973
1944  PL  Baranow  51.55786  22.13625
1945  PL  Banie Mazurskie  54.24662  22.03617
1946  PL  Zabkowice slaskie  50.58969  16.81239
1947  PL  Zablocie  49.90282  18.78147
1948  PL  zabnica  49.58139  19.15621
1949  PL  Zabor  51.95194  15.71676
1950  PL  Zaborze  49.87279  18.8037
1951  PL  Zaborze  50.02175  19.24067
1952  PL  Zalas  50.08033  19.62132
1953  PL  Zabrze  50.32492  18.78576
1954  PL  Zadzim  51.77666  18.84928
1955  PL  zagan  51.61759  15.31486
1956  PL  Zagornik  49.8371  19.37868
1957  PL  Zagorow  52.16835  17.89561
1958  PL  Zagorze  50.09449  19.40357
1959  PL  Zagrodno  51.19134  15.86533
1960  PL  Zakopane  49.29899  19.94885
1961  PL  Zakrzewo  53.41186  17.15472
1962  PL  Zabrzeg  49.91619  18.94292
1963  PL  Czarna  50.10979  22.18165
1964  PL  Orzesze  50.15595  18.77923
1965  PL  Osieciny  52.62926  18.72208
1966  PL  Pawlowiczki  50.2466  18.04865
1967  PL  Pawonkow  50.69499  18.58149
1968  PL  Pcim  49.75166  19.97108
1969  PL  Pecna  52.18333  16.8
1970  PL  Peczniew  51.80384  18.72311
1971  PL  Pelczyce  53.04354  15.30447
1972  PL  Pelplin  53.92834  18.6977
1973  PL  Panki  50.88333  18.7516
1974  PL  Pawlowice  49.96127  18.71778
1975  PL  Nowy Staw  54.13609  19.00909
1976  PL  Nowy Duninow  52.58271  19.47996
1977  PL  Miedzno  50.96994  18.98111
1978  PL  Miedzyborz  51.39626  17.6661
1979  PL  Miedzybrodzie Bialskie  49.78747  19.19741
1980  PL  Miedzychod  52.59882  15.89696
1981  PL  Miedzylesie  50.14778  16.66712
1982  PL  Miedzylesie  52.14487  15.38283
1983  PL  Miedzyrzecz  52.44461  15.57801
1984  PL  Nowy Dwor Gdanski  54.21305  19.11771
1985  PL  Miedzyzdroje  53.92921  14.45097
1986  PL  Patnow  51.14403  18.61659
1987  PL  Paslek  54.0616  19.65932
1988  PL  Pepowo  51.76569  17.12661
1989  PL  Ozarow  51.14489  18.5111
1990  PL  Ozarowice  50.46182  19.04317
1991  PL  Ozimek  50.67944  18.2137
1992  PL  Ozorkow  51.96336  19.29139
1993  PL  Pabianice  51.66446  19.35473
1994  PL  Pacyna  52.30281  19.70982
1995  PL  Paczkow  50.46395  17.00658
1996  PL  Paszowice  51.01078  16.15273
1997  PL  Pajeczno  51.14449  18.99612
1998  PL  Pakoslaw  51.61438  17.05793
1999  PL  Pakoslawice  50.54474  17.36578
2000  PL  Palcza  49.80454  19.74389
2001  PL  Pamiatkowo  52.55334  16.68094
2002  PL  Nowy Tomysl  52.3195  16.12844
2003  PL  Paniowki  50.23139  18.78104
2004  PL  Parchowo  54.20658  17.66816
2005  PL  Parzeczew  51.94855  19.20608
2006  PL  Pakosc  52.80178  18.0853
2007  PL  Perzow  51.27625  17.8097
2008  PL  Miejska Gorka  51.65573  16.95826
2009  PL  Miekinia  51.18844  16.73595
2010  PL  Lututow  51.37033  18.4348
2011  PL  Luzino  54.56604  18.10907
2012  PL  Lwowek  52.44798  16.18106
2013  PL  Lwowek slaski  51.11074  15.58582
2014  PL  Lyski  50.11992  18.39146
2015  PL  lysomice  53.08629  18.62002
2016  PL  lyszkowice  51.98551  19.90654
2017  PL  Makow Podhalanski  49.73008  19.67711
2018  PL  Lutomiersk  51.75376  19.21097
2019  PL  Malanow  51.95358  18.39128
2020  PL  Malczyce  51.22038  16.49365
2021  PL  Mirsk  50.97054  15.38567
2022  PL  Maldyty  53.91981  19.74398
2023  PL  Malomice  51.55597  15.45004
2024  PL  Marciszow  50.8447  16.02116
2025  PL  Margonin  52.97335  17.09464
2026  PL  Marianowo  53.38287  15.26645
2027  PL  Marklowice  50.01695  18.52098
2028  PL  Malbork  54.03591  19.0266
2029  PL  Miekinia  50.15557  19.60871
2030  PL  Lutocin  52.98152  19.76655
2031  PL  Miechow Charsznica  50.39599  19.95031
2032  PL  Mieleszyn  52.66868  17.49779
2033  PL  Mielno  54.26086  16.0621
2034  PL  Mieroszow  50.66589  16.18883
2035  PL  Mierzecice  50.44504  19.12934
2036  PL  Miescisko  52.74357  17.33213
2037  PL  Mieszkowice  52.7873  14.49346
2038  PL  Mikolajki Pomorskie  53.85131  19.16574
2039  PL  Mikolow  50.17103  18.9041
2040  PL  Michalowice  50.15898  19.98044
2041  PL  Mikstat  51.53236  17.97378
2042  PL  Milkowice  51.25601  16.07231
2043  PL  Milomlyn  53.76449  19.838
2044  PL  Miloradz  54.01392  18.91846
2045  PL  Miloslaw  52.20318  17.48955
2046  PL  Milowka  49.5554  19.09072
2047  PL  Miroslawiec  53.34071  16.08793
2048  PL  Miedzna  49.98225  19.04883
2049  PL  Miedzichowo  52.37581  15.95876
2050  PL  Milicz  51.5277  17.27137
2051  PL  Osie  53.59918  18.34373
2052  PL  Pewel slemienska  49.68968  19.33431
2053  PL  Ploty  53.80182  15.2667
2054  PL  Ostrowy  52.30444  19.16565
2055  PL  Ornontowice  50.19377  18.75435
2056  PL  Ostrzeszow  51.4264  17.93355
2057  PL  Orle  54.64022  18.17057
2058  PL  Oporow  52.26448  19.56416
2059  PL  Nysa  50.47379  17.33437
2060  PL  Oborniki  52.64739  16.81406
2061  PL  Oborniki slaskie  51.30137  16.91465
2062  PL  Ostrowy nad Oksza  50.97799  19.05355
2063  PL  Obrowo  52.97149  18.87863
2064  PL  Ochaby  49.84252  18.76894
2065  PL  Ochla  51.87903  15.47132
2066  PL  Ochojno  49.95255  19.97452
2067  PL  Odolanow  51.57419  17.67434
2068  PL  Ogrodzieniec  50.45177  19.51987
2069  PL  Okonek  53.53618  16.85158
2070  PL  Kolaczkowo  52.21739  17.62413
2071  PL  Olawa  50.9466  17.2926
2072  PL  Obrzycko  52.70338  16.52807
2073  PL  Olesnica  51.21338  17.38986
2074  PL  Ostrow Wielkopolski  51.65501  17.80686
2075  PL  Ostrowite  52.38199  18.0447
2076  PL  Osieczna  51.9042  16.67862
2077  PL  Osiek  49.95067  19.26444
2078  PL  Osiek  50.24353  19.60047
2079  PL  Osiek  51.36717  16.2338
2080  PL  Osiek  52.92629  18.80765
2081  PL  Osiek  53.72226  18.49051
2082  PL  Osiek Maly  52.2763  18.60234
2083  PL  Osiek nad Notecia  53.1203  17.29102
2084  PL  Ostrowite  53.06917  19.29337
2085  PL  Osielec  49.68079  19.78243
2086  PL  Osina  53.60473  15.0123
2087  PL  Osjakow  51.28946  18.79151
2088  PL  Osno Lubuskie  52.4536  14.87549
2089  PL  Ostaszewo  54.21256  18.95142
2090  PL  Ostreznica  50.19262  19.57077
2091  PL  Ostroda  53.69671  19.96486
2092  PL  Ostrorog  52.6265  16.44988
2093  PL  Ostroszowice  50.64576  16.63965
2094  PL  Osielsko  53.18505  18.08418
2095  PL  Pewel Wielka  49.67457  19.37482
2096  PL  Olesno  50.87698  18.42094
2097  PL  Olszanica  51.20672  15.8004
2098  PL  Piensk  51.249  15.04685
2099  PL  Piersciec  49.83339  18.81409
2100  PL  Pieszyce  50.71287  16.58232
2101  PL  Pietrowice Wielkie  50.08452  18.09148
2102  PL  Pietrzykowice  49.69634  19.1599
2103  PL  Pila  53.15145  16.73782
2104  PL  Pilawa Gorna  50.68357  16.74359
2105  PL  Pilchowice  50.21668  18.56132
2106  PL  Pielgrzymowice  49.90547  18.64886
2107  PL  Pilica  50.46799  19.65729
2108  PL  Piotrkow Trybunalski  51.40547  19.70321
2109  PL  Pisarzowice  49.88363  19.14565
2110  PL  Pisarzowice  51.14479  15.23057
2111  PL  Plawno  50.97772  19.45524
2112  PL  Plaza  50.09988  19.46451
2113  PL  Pleszew  51.89636  17.78549
2114  PL  Plewiska  52.36706  16.80985
2115  PL  Plock  52.54682  19.70638
2116  PL  Piotrkow Kujawski  52.55111  18.49905
2117  PL  Olkusz  50.2813  19.56503
2118  PL  Piekielnik  49.47688  19.7681
2119  PL  Piekary  50.02495  19.79616
2120  PL  Olszanka  50.79514  17.4789
2121  PL  Olszowka  52.1903  18.86258
2122  PL  Olsztyn  50.75185  19.26737
2123  PL  Olszyna  51.0671  15.37228
2124  PL  Olza  49.95393  18.3391
2125  PL  Opalenica  52.30887  16.41278
2126  PL  Opatow  50.95567  18.81941
2127  PL  Opatow  51.21463  18.14615
2128  PL  Piekary slaskie  50.38017  18.92653
2129  PL  Opatowek  51.73989  18.21653
2130  PL  Orchowo  52.50938  18.01578
2131  PL  Oswiecim  50.03437  19.21037
2132  PL  Otmuchow  50.46627  17.17348
2133  PL  Otyn  51.84766  15.71105
2134  PL  Piasek  50.01055  18.94807
2135  PL  Piaski  51.88497  17.07293
2136  PL  Piatek  52.0689  19.4797
2137  PL  Piechowice  50.84963  15.59887
2138  PL  Opole  50.67211  17.92533
2139  PL  Czarna  50.06717  21.25614
2140  PL  Czarna  49.33116  22.65896
2141  PL  Cycow  51.29928  23.14124
2142  PL  Wlen  51.01635  15.67474
2143  PL  Wieruszow  51.29488  18.15547
2144  PL  Wieprz  49.89093  19.35688
2145  PL  Wieprz  49.64746  19.18007
2146  PL  Wielun  51.22097  18.56964
2147  PL  Walbrzych  50.77141  16.28432
2148  PL  Walce  50.37322  18.00427
2149  PL  Walcz  53.27787  16.47122
2150  PL  Wladyslawowo  54.79086  18.4009
2151  PL  Walichnowy  51.29579  18.38073
2152  PL  Wapielsk  53.13761  19.27792
2153  PL  Wapno  52.90804  17.47504
2154  PL  Warlubie  53.58751  18.63444
2155  PL  Warnice  53.25376  14.99402
2156  PL  Warta  51.71049  18.62483
2157  PL  Wartkowice  51.97626  19.0018
2158  PL  Wasosz  51.56224  16.69059
2159  PL  Wegierska Gorka  49.60776  19.11638
2160  PL  Walim  50.69749  16.44482
2161  PL  Szydlowo  53.16212  16.61171
2162  PL  Wladyslawow  52.10313  18.47626
2163  PL  Witnica  52.67318  14.89765
2164  PL  Wierzchowo  53.46013  16.09961
2165  PL  Wierzchucino  54.78797  18.00307
2166  PL  Wieszowa  50.38444  18.75924
2167  PL  Wijewo  51.91627  16.18552
2168  PL  Wilamowice  49.91701  19.15237
2169  PL  Wilcza  50.18899  18.59668
2170  PL  Wilczogora  52.47348  18.16744
2171  PL  Wilczyn  52.48816  18.16126
2172  PL  Witonia  52.14655  19.30049
2173  PL  Wilkow  51.09212  15.92824
2174  PL  Wilkowice  49.76282  19.08973
2175  PL  Wilkowice  51.88513  16.53417
2176  PL  Winsko  51.47032  16.6139
2177  PL  Wisla  49.65629  18.8591
2178  PL  Witanowice  49.91796  19.52579
2179  PL  Witaszyce  51.94151  17.56182
2180  PL  Witkowice  49.90746  19.27963
2181  PL  Witkowo  52.43964  17.77264
2182  PL  Wilkow  51.10158  17.66284
2183  PL  Wierzchoslawice  52.86923  18.35609
2184  PL  Wegliniec  51.28753  15.22894
2185  PL  Wejherowo  54.60568  18.23559
2186  PL  Stroza  49.79628  19.92379
2187  PL  Strumien  49.92103  18.76637
2188  PL  Strykow  51.90224  19.60536
2189  PL  Stryszawa  49.71327  19.52185
2190  PL  Stryszow  49.82569  19.61763
2191  PL  Strzalkowo  52.30701  17.81811
2192  PL  Strzebin  50.61647  18.89794
2193  PL  Strzegom  50.96264  16.35006
2194  PL  Stronie slaskie  50.29554  16.87397
2195  PL  Strzelce  52.31478  19.40701
2196  PL  Strzelce Opolskie  50.5107  18.30056
2197  PL  Strzelce Wielkie  51.1394  19.14539
2198  PL  Strzeleczki  50.46215  17.85665
2199  PL  Strzelin  50.78157  17.06477
